VariableRef,FinancialSpreadsheetVariableCategoryRef,DisplayName,FinalPos,ItemPosition,FinancialSpreadsheetItemID,fkParentFinancialSpreadsheetItemID,fkFinancialSpreadsheetVariableID,fkFinancialSpreadsheetVariableCategoryID,AssumptionFormula,ProjectionFormula,ProjectionBaseYearFormula
CORP_RC_GC_ARDOH_Trend,CORP_RATIO,ARDOH Trend (1=Not Deteriorating),93,93,1687,,245,10,,"Case Name: 1.Not Deteriorating
   Condition: ((YB1.CORP_IS_SR  == 0 || YB1.CORP_IS_SR  ==  null) && (Y0.CORP_GC_ARDOH_TR == null || Y0.CORP_GC_ARDOH_TR == 0)) || ((YB1.CORP_GC_SR_Y1 == 0 || YB1.CORP_GC_SR_Y1 == null) && (YB1.CORP_GC_ARDOH_TR == null || YB1.CORP_GC_ARDOH_TR == 0))
   Formula: 1
Case Name: 2.Null
   Condition:  (Y0.CORP_GC_ARDOH_TR  > YB1.CORP_GC_ARDOH_TR ) && (Y0.CORP_IS_SR  == 0 || Y0.CORP_IS_SR == null)
   Formula: null 
Case Name: 3.Deteriorating
   Condition: (Y0.CORP_RC_GC_ARDOH > Y0.CORP_GC_ARDOH_TR)  && (Y0.CORP_GC_ARDOH_TR  > YB1.CORP_GC_ARDOH_TR)  && Math.Round(Y0.CORP_RC_GC_ARDOH,2) - Math.Round( YB1.CORP_GC_ARDOH_TR ,2) > 20
   Formula: 2
Case Name: 4.Else
   Condition: true 
   Formula: 1
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_ARDOH_Trend
"
CORP_RC_GC_INVDOH,CORP_RATIO,InvDOH (days),94,94,1691,,229,10,,"Case Name: 
   Condition: ((-Y0.CORP_IS_COGS * ( 12 / Y0.CONST_NumOfMonths)) * 365 ) == 0
   Formula: null 
Case Name: 
   Condition: (Y0.CORP_IS_COGS != null ) || ( Y0.CORP_IS_COGS != 0 )
   Formula: Y0.CORP_BS_INV / (-Y0.CORP_IS_COGS * ( 12 / Y0.CONST_NumOfMonths)) * 365
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_INVDOH 
"
CORP_RC_GC_INVDOH_Trend,CORP_RATIO,InvDOH Trend (1=Not Deteriorating),95,95,1692,,242,10,,"Case Name: 1.Not Deteriorating
   Condition: ((YB1.CORP_IS_COGS  == 0 || YB1.CORP_IS_COGS  == null) && (Y0.CORP_GC_INVDOH_TR == null || Y0.CORP_GC_INVDOH_TR == 0)) || ((YB1.CORP_GC_COGS_Y1 == 0 || YB1.CORP_GC_COGS_Y1 == null) && (YB1.CORP_GC_INVDOH_TR == 0 || YB1.CORP_GC_INVDOH_TR == null))
   Formula: 1
Case Name: 2.Null
   Condition: (Y0.CORP_GC_INVDOH_TR  > YB1.CORP_GC_INVDOH_TR) && (Y0.CORP_IS_COGS  == 0 || Y0.CORP_IS_COGS  == null)
   Formula: null 
Case Name: 3.Deteriorating
   Condition: (Y0.CORP_RC_GC_INVDOH  > Y0.CORP_GC_INVDOH_TR) && (Y0.CORP_GC_INVDOH_TR  > YB1.CORP_GC_INVDOH_TR) && Math.Round(Y0.CORP_RC_GC_INVDOH,2) - Math.Round( YB1.CORP_GC_INVDOH_TR ,2) > 20
   Formula: 2
Case Name: 4.Else
   Condition: true 
   Formula: 1
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_INVDOH_Trend
"
CORP_RC_GC_EBITDA_DSR,CORP_RATIO,EBITDA DSR,96,96,1689,,234,10,,"Case Name: 
   Condition:  (  -Y0.CORP_IS_IE * 12/Y0.CONST_NumOfMonths   + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP ) != null 
   Formula: ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP -  Y0.CORP_IS_AMORT ) * 12/ Y0.CONST_NumOfMonths  / (  -Y0.CORP_IS_IE * 12/Y0.CONST_NumOfMonths   + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_EBITDA_DSR 
"
CORP_RC_GC_EBITDA_DSR_Trend,CORP_RATIO,EBITDA DSR Trend (1=Not Deteriorating),97,97,1690,,239,10,,"Case Name: 1.Not Deteriorating
   Condition: Y0.CORP_GC_EBITDA_DSR_Y1 == null || YB1.CORP_GC_EBITDA_DSR_Y1 == null 
   Formula: 1
Case Name: 2.Null
   Condition: Y0.CORP_GC_EBITDA_DSR_Y1 - YB1.CORP_GC_EBITDA_DSR_Y1 < 0 && Y0.CORP_RC_GC_EBITDA_DSR == null
   Formula: null 
Case Name: 1a.Not Deteriorating
   Condition: Y0.CORP_RC_GC_EBITDA_DSR - Y0.CORP_GC_EBITDA_DSR_Y1 >= 0 || Y0.CORP_GC_EBITDA_DSR_Y1 - YB1.CORP_GC_EBITDA_DSR_Y1 >= 0
   Formula: 1
Case Name: 3.Deteriorating - Positive Ratios
   Condition: Y0.CORP_RC_GC_EBITDA_DSR - Y0.CORP_GC_EBITDA_DSR_Y1 < 0 && Y0.CORP_GC_EBITDA_DSR_Y1 - YB1.CORP_GC_EBITDA_DSR_Y1 < 0 && Y0.CORP_RC_GC_EBITDA_DSR - YB1.CORP_GC_EBITDA_DSR_Y1 < -0.1 && YB1.CORP_GC_EBITDA_DSR_Y1 != 0 && ((Y0.CORP_RC_GC_EBITDA_DSR - YB1.CORP_GC_EBITDA_DSR_Y1) / YB1.CORP_GC_EBITDA_DSR_Y1) < -0.1
   Formula: 2
Case Name: 4.Deteriorating - Negative Ratios
   Condition: Y0.CORP_RC_GC_EBITDA_DSR < 0 && Y0.CORP_GC_EBITDA_DSR_Y1 < 0 && YB1.CORP_GC_EBITDA_DSR_Y1 < 0  && Y0.CORP_RC_GC_EBITDA_DSR - Y0.CORP_GC_EBITDA_DSR_Y1 < 0 && Y0.CORP_GC_EBITDA_DSR_Y1 - YB1.CORP_GC_EBITDA_DSR_Y1 < 0 && Y0.CORP_RC_GC_EBITDA_DSR - YB1.CORP_GC_EBITDA_DSR_Y1 < -0.1 && YB1.CORP_GC_EBITDA_DSR_Y1 != 0 && ((Y0.CORP_RC_GC_EBITDA_DSR - YB1.CORP_GC_EBITDA_DSR_Y1) / YB1.CORP_GC_EBITDA_DSR_Y1) > 0.1
   Formula: 2
Case Name: 5. Null - Zero Value
   Condition: YB1.CORP_GC_EBITDA_DSR_Y1 == 0 && Y0.CORP_RC_GC_EBITDA_DSR - Y0.CORP_GC_EBITDA_DSR_Y1 < 0 && Y0.CORP_GC_EBITDA_DSR_Y1 - YB1.CORP_GC_EBITDA_DSR_Y1 < 0 && Y0.CORP_RC_GC_EBITDA_DSR - YB1.CORP_GC_EBITDA_DSR_Y1 < -0.1						
   Formula: Null
Case Name: 6.Else
   Condition: true 
   Formula: 1
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_EBITDA_DSR_Trend 
"
CORP_RC_GC_DEBT,CORP_RATIO,Debt Servicing,98,98,1688,,222,10,,"Case Name: 
   Condition: true
   Formula:  -Y0.CORP_IS_IE * 12/Y0.CONST_NumOfMonths   + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_DEBT 
"
CORP_RC_GC_LIQASS_DSR,CORP_RATIO,Liquid Assets DSR,99,99,1693,,235,10,,"Case Name: 
   Condition: ( (-Y0.CORP_IS_IE * 12/Y0.CONST_NumOfMonths) + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP ) != null 
   Formula:  (Y0.CORP_BS_CFD + Y0.CORP_BS_GS + (Y0.CORP_BS_MS * 0.5  )) / ( (-Y0.CORP_IS_IE * 12/Y0.CONST_NumOfMonths) + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_LIQASS_DSR 
"
CORP_RC_GC_LIQASS_DSR_Trend,CORP_RATIO,Liquid Assets DSR Trend (1=Not Deteriorating),100,100,1694,,241,10,,"Case Name: 1.Not Deteriorating
   Condition: Y0.CORP_GC_LIQASS_DSR_Y1 == null || YB1.CORP_GC_LIQASS_DSR_Y1 == null
   Formula: 1
Case Name: 2.Null
   Condition: Y0.CORP_GC_LIQASS_DSR_Y1 - YB1.CORP_GC_LIQASS_DSR_Y1 < 0 && Y0.CORP_RC_GC_LIQASS_DSR == null
   Formula: null 
Case Name: 1a.Not Deteriorating
   Condition: Y0.CORP_RC_GC_LIQASS_DSR - Y0.CORP_GC_LIQASS_DSR_Y1 >= 0 || Y0.CORP_GC_LIQASS_DSR_Y1 - YB1.CORP_GC_LIQASS_DSR_Y1 >= 0
   Formula: 1
Case Name: 3.Deteriorating
   Condition: Y0.CORP_RC_GC_LIQASS_DSR - Y0.CORP_GC_LIQASS_DSR_Y1 < 0 && Y0.CORP_GC_LIQASS_DSR_Y1 - YB1.CORP_GC_LIQASS_DSR_Y1 < 0 && Y0.CORP_RC_GC_LIQASS_DSR - YB1.CORP_GC_LIQASS_DSR_Y1 < -0.1 && YB1.CORP_GC_LIQASS_DSR_Y1 != 0 && ((Y0.CORP_RC_GC_LIQASS_DSR - YB1.CORP_GC_LIQASS_DSR_Y1) / YB1.CORP_GC_LIQASS_DSR_Y1) < -0.1
   Formula: 2
Case Name: 4.Null - Zero Value
   Condition: YB1.CORP_GC_LIQASS_DSR_Y1 == 0 && Y0.CORP_RC_GC_LIQASS_DSR - Y0.CORP_GC_LIQASS_DSR_Y1 < 0 && Y0.CORP_GC_LIQASS_DSR_Y1 - YB1.CORP_GC_LIQASS_DSR_Y1 < 0 && Y0.CORP_RC_GC_LIQASS_DSR - YB1.CORP_GC_LIQASS_DSR_Y1 < -0.1						
   Formula: Null
Case Name: 5.Else
   Condition: true
   Formula: 1
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_LIQASS_DSR_Trend
"
CORP_RC_GC_TL_ADJTNW,CORP_RATIO,Total Liab / Adj. TNW,101,101,1701,,230,10,,"Case Name: 
   Condition: ( Y0.CORP_BS_NW - Y0.CORP_BS_INT - Y0.CORP_BS_RPA  ) != null 
   Formula: Y0.CORP_BS_TL / ( Y0.CORP_BS_NW - Y0.CORP_BS_INT - Y0.CORP_BS_RPA  ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_TL_ADJTNW 
"
CORP_RC_GC_TL_ADJTNW_Trend,CORP_RATIO,Total Liab / Adj. TNW Trend (1=Not Deteriorating),102,102,1702,,240,10,,"Case Name: 1.Negative TNW
   Condition: ( Y0.CORP_RC_GC_TL_ADJTNW < 0) ||  ( Y0.CORP_GC_TL_ADJTNW_Y1 < 0) ||  ( YB1.CORP_GC_TL_ADJTNW_Y1 < 0) 
   Formula: null 
Case Name: 2.Not Deteriorating
   Condition: ( Y0.CORP_GC_TL_ADJTNW_Y1 ==  null ) ||  ( YB1.CORP_GC_TL_ADJTNW_Y1 == null )
   Formula: 1
Case Name: 3.Null
   Condition: Y0.CORP_GC_TL_ADJTNW_Y1 - YB1.CORP_GC_TL_ADJTNW_Y1 > 0 && Y0.CORP_RC_GC_TL_ADJTNW ==  null
   Formula: null 
Case Name: 4.Deteriorating
   Condition: Y0.CORP_RC_GC_TL_ADJTNW - Y0.CORP_GC_TL_ADJTNW_Y1 > 0 && Y0.CORP_GC_TL_ADJTNW_Y1 - YB1.CORP_GC_TL_ADJTNW_Y1 > 0 && Y0.CORP_RC_GC_TL_ADJTNW - YB1.CORP_GC_TL_ADJTNW_Y1 > 0.1 && YB1.CORP_GC_TL_ADJTNW_Y1 !=  0 && ((Y0.CORP_RC_GC_TL_ADJTNW - YB1.CORP_GC_TL_ADJTNW_Y1)/YB1.CORP_GC_TL_ADJTNW_Y1) > 0.1
   Formula: 2
Case Name: 4a.Null - Zero
   Condition: YB1.CORP_GC_TL_ADJTNW_Y1 ==   0 && Y0.CORP_RC_GC_TL_ADJTNW - Y0.CORP_GC_TL_ADJTNW_Y1 > 0 && Y0.CORP_GC_TL_ADJTNW_Y1 - YB1.CORP_GC_TL_ADJTNW_Y1 > 0 && Y0.CORP_RC_GC_TL_ADJTNW - YB1.CORP_GC_TL_ADJTNW_Y1 > 0.1
   Formula: Null
Case Name: 5.Else
   Condition: true
   Formula: 1
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_TL_ADJTNW_Trend
"
CORP_RC_GC_FUND_MISMATCH,CORP_RATIO,Non Curr Assets / (LT Liab +NW),103,103,1695,,233,10,,"Case Name: 
   Condition: ( Y0.CORP_BS_LTL + Y0.CORP_BS_NW ) != null 
   Formula: Y0.CORP_BS_NCA / ( Y0.CORP_BS_LTL + Y0.CORP_BS_NW ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_FUND_MISMATCH 
"
CORP_RC_GC_ANN_SALES,CORP_RATIO,Annual Sales,104,104,1685,,232,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_ANN_SALES 
"
CORP_RC_GC_TNW,CORP_RATIO,Tangible Net Worth,105,105,1700,,231,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_NW - Y0.CORP_BS_INT 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_TNW 
"
,CORP_RECON,Retained Earnings Reconciliation,0,0,1622,,,7,,,
CORP_CE_OPRETERN,CORP_RECON,Opening Retained Earnings,1,1,1621,,634,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: YB1.CORP_BS_REAL
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_OPRETERN
"
CORP_CE_NPOL,CORP_RECON,Add Net Profit/(Loss),2,2,1620,,635,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_NPATM
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_NPOL
"
CORP_CE_DIV,CORP_RECON,Less Dividends,3,3,1619,,636,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_DML + Y0.CORP_IS_DO
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_DIV
"
CORP_CE_CLRETERNPIS,CORP_RECON,Closing Retained Earnings Per P/L,4,4,1618,,637,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: YB1.CORP_BS_REAL + Y0.CORP_IS_NPATM+ Y0.CORP_IS_DML+ Y0.CORP_IS_DO
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_CLRETERNPIS
"
CORP_CE_CLRETERNPBS,CORP_RECON,Closing Retained Earnings Per B/S,5,5,1617,,638,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_REAL
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_CLRETERNPBS
"
CORP_CE_DIFFCLRETERN,CORP_RECON,Difference,6,6,1616,,639,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_CE_CLRETERNPIS - Y0.CORP_CE_CLRETERNPBS
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_DIFFCLRETERN
"
,CORP_RECON,Add Transfer from/(to),7,7,1615,,,7,,,
CORP_CE_BNSISS,CORP_RECON,#NAME?,8,8,1614,,640,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_TPUCB
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_BNSISS
"
CORP_CE_GENRESV,CORP_RECON,#NAME?,9,9,1613,,641,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_TGR
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_GENRESV
"
CORP_CE_REVRESV,CORP_RECON,#NAME?,10,10,1612,,642,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_TRR
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_REVRESV
"
CORP_CE_RECONDIFF,CORP_RECON,Reconciliation Difference,11,11,1611,,643,7,,"Case Name: 
   Condition: YB1.CONST_HasData == false  
   Formula: null 
Case Name: 
   Condition: true
   Formula: Y0.CORP_CE_DIFFCLRETERN+ Y0.CORP_CE_BNSISS+ Y0.CORP_CE_GENRESV+ Y0.CORP_CE_REVRESV
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_RECONDIFF
"
,CORP_RECON,<Empty Line>,12,12,1649,,,7,,,
,CORP_RECON,Balance Sheet Reconciliation,13,13,1610,,,7,,,
CORP_CE_TOTASSFYE,CORP_RECON,Total assets as at end of year,14,14,1609,,644,7,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_TA
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_TOTASSFYE
"
CORP_CE_TOTLIABNEQUFYE,CORP_RECON,Total liab & equity as at end of year,15,15,1608,,645,7,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_TLNW
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_TOTLIABNEQUFYE
"
CORP_CE_DIFFBSRECON,CORP_RECON,Reconciliation Difference,16,16,1607,,646,7,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_CE_TOTASSFYE - Y0.CORP_CE_TOTLIABNEQUFYE
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_DIFFBSRECON
"
,CORP_RECON,<Empty Line>,17,17,1651,,,7,,,
CORP_CE_RECONRESL,CORP_RECON,Reconciliation Result,18,18,1506,,647,7,,"Case Name: Pending
   Condition: ( YB1.CONST_HasData == false  )  &&  ( ( (Y0.CORP_CE_DIFFBSRECON / Y0.CONST_Denomination) > 1 ) ||   ( (Y0.CORP_CE_DIFFBSRECON / Y0.CONST_Denomination) < -1))
   Formula: ""Account Status is Pending [Reconciliation]""
Case Name: Pending
   Condition: ( YB1.CONST_HasData == true ) && (( (Y0.CORP_CE_DIFFBSRECON / Y0.CONST_Denomination) > 1 )  ||  ( (Y0.CORP_CE_DIFFBSRECON / Y0.CONST_Denomination) < -1) || ( ( Y0.CORP_CE_RECONDIFF  / Y0.CONST_Denomination) > 1 )  ||  ( ( Y0.CORP_CE_RECONDIFF  / Y0.CONST_Denomination) < -1) )
   Formula: ""Account Status is Pending [Reconciliation]""
Case Name: Balanced
   Condition: true
   Formula: null 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_CE_RECONRESL
"
